BatchFile test, number of cities :=14
AS Algorithm - LSType Exponential Times = 5
Format:
avgGen avgdist DP AP IP NA AF Path1D Path1C Path2D Path2C Path3D Path3C ANTMEET
AntType = None
AntDir = Bidirectional
56.952 3336.134 0.1 0.5 0.1 10 0.1 3323 316 3336 546 3346 29 115.737312115153
57.792 3336.033 0.1 0.5 0.1 10 0.15 3323 315 3336 549 3346 25 115.476012418368
56.509 3336.349 0.1 0.5 0.1 10 0.2 3323 310 3336 544 3346 34 115.27453497955
58.269 3336.567 0.1 0.5 0.1 10 0.25 3323 311 3336 546 3346 22 115.45239523024
58.596 3336.729 0.1 0.5 0.1 10 0.3 3323 319 3336 521 3346 32 115.124423982196
58.916 3337 0.1 0.5 0.1 10 0.35 3323 309 3336 521 3346 33 114.870358959513
59.708 3335.627 0.1 0.5 0.1 10 0.4 3323 345 3336 520 3346 27 114.450279794472
60.146 3336.766 0.1 0.5 0.1 10 0.45 3323 319 3336 529 3346 22 114.221267698722
60.668 3335.953 0.1 0.5 0.1 10 0.5 3323 346 3336 510 3346 23 114.20717025516
61.795 3335.655 0.1 0.5 0.1 10 0.55 3323 352 3336 505 3346 26 113.764679204227
62.978 3335.283 0.1 0.5 0.1 10 0.6 3323 364 3336 505 3346 25 113.470202057164
64.379 3335.357 0.1 0.5 0.1 10 0.65 3323 365 3336 507 3346 21 113.196747677964
65.751 3334.978 0.1 0.5 0.1 10 0.7 3323 395 3336 477 3346 28 112.894618502172
66.418 3334.954 0.1 0.5 0.1 10 0.75 3323 390 3336 480 3346 23 112.376892116467
68.053 3334.764 0.1 0.5 0.1 10 0.8 3323 383 3336 486 3346 33 111.829455935919
70.804 3334.114 0.1 0.5 0.1 10 0.85 3323 429 3336 441 3346 40 111.203394386025
75.546 3334.415 0.1 0.5 0.1 10 0.9 3323 425 3336 449 3346 29 110.569879179737
82.697 3335.266 0.1 0.5 0.1 10 0.95 3323 452 3336 384 3346 56 109.610949255034


AntType = Sqrt
AntDir = Bidirectional
