BatchFile test, number of cities :=14
ACS Algorithm - LSType Exponential Times = 5
Format:
avgGen avgdist DP AP IP NA AF Path1D Path1C Path2D Path2C Path3D Path3C ANTMEET
AntType = Boolean
AntDir = Bidirectional
34.747 3348.392 0.3 1 3.3 10 0.2 3323 232 3336 602 3371 73 108.323998627349
34.672 3350.785 0.3 1 3.3 10 0.25 3323 235 3336 582 3371 73 107.969530433959
34.029 3349.228 0.3 1 3.3 10 0.3 3323 202 3336 632 3346 1 108.006841428186
34.808 3347.46 0.3 1 3.3 10 0.35 3323 223 3336 619 3371 76 108.116549362578
34.695 3349.259 0.3 1 3.3 10 0.4 3323 212 3336 618 3371 70 108.430298834256
35.391 3346.429 0.3 1 3.3 10 0.45 3323 248 3336 596 3371 74 108.24426450855
34.613 3348.499 0.3 1 3.3 10 0.5 3323 239 3336 587 3371 83 108.312782489
34.851 3346.341 0.3 1 3.3 10 0.55 3323 237 3336 614 3371 70 108.39461340287
35.032 3347.015 0.3 1 3.3 10 0.6 3323 233 3336 620 3371 63 108.396317321295
35.552 3345.233 0.3 1 3.3 10 0.65 3323 272 3336 588 3371 64 108.456225669026
36.204 3344.362 0.3 1 3.3 10 0.7 3323 279 3336 581 3371 70 108.807380842756
36.114 3344.371 0.3 1 3.3 10 0.75 3323 268 3336 597 3371 65 108.721719445624
35.458 3345.786 0.3 1 3.3 10 0.8 3323 287 3336 556 3371 75 109.035591850197
36.071 3342.784 0.3 1 3.3 10 0.85 3323 276 3336 592 3371 74 109.286698208199
37.502 3338.759 0.3 1 3.3 10 0.9 3323 325 3336 576 3371 64 109.828799256353
38.478 3337.616 0.3 1 3.3 10 0.95 3323 409 3336 505 3371 46 111.564936940672


AntType = 1 on Sqrt X
AntDir = Bidirectional
34.836 3347.418 0.3 1 3.3 10 0 3323 230 3336 609 3371 79 107.976622853906
34.215 3351.561 0.3 1 3.3 10 0.05 3323 211 3336 596 3371 87 107.924057641568
34.891 3346.44 0.3 1 3.3 10 0.1 3323 241 3336 615 3371 60 108.182523272519
35.078 3351.24 0.3 1 3.3 10 0.15 3323 206 3336 616 3371 70 108.161275105484
35.047 3349.105 0.3 1 3.3 10 0.2 3323 204 3336 621 3371 88 108.09146402025
34.917 3348.917 0.3 1 3.3 10 0.25 3323 224 3336 610 3371 83 107.871054230143
34.609 3349.613 0.3 1 3.3 10 0.3 3323 218 3336 618 3371 65 107.882188414695
34.257 3348.066 0.3 1 3.3 10 0.35 3323 185 3336 651 3371 83 107.881509859235
34.427 3348.791 0.3 1 3.3 10 0.4 3323 232 3336 588 3371 95 107.734162720859
34.525 3348.892 0.3 1 3.3 10 0.45 3323 218 3336 613 3371 79 107.861598989969
35.207 3347 0.3 1 3.3 10 0.5 3323 247 3336 591 3371 79 107.672398269882
34.709 3351.886 0.3 1 3.3 10 0.55 3323 232 3336 582 3371 73 107.930278943163
35.486 3348.744 0.3 1 3.3 10 0.6 3323 220 3336 613 3371 77 107.947371155142
34.662 3348.487 0.3 1 3.3 10 0.65 3323 219 3336 628 3371 62 107.752035132562
34.898 3348.047 0.3 1 3.3 10 0.7 3323 211 3336 620 3371 85 107.931574309099
34.981 3348.79 0.3 1 3.3 10 0.75 3323 218 3336 606 3371 86 107.639976031884
34.731 3349.997 0.3 1 3.3 10 0.8 3323 236 3336 573 3371 93 107.866996263458
35.105 3349.142 0.3 1 3.3 10 0.85 3323 231 3336 606 3371 69 107.630929882245
35.024 3349.003 0.3 1 3.3 10 0.9 3323 253 3336 582 3371 69 107.813049293439
34.629 3346.963 0.3 1 3.3 10 0.95 3323 226 3336 614 3371 78 107.45908349291

AntDir = Unidirectional
34.397 3351.705 0.3 1 3.3 10 0 3323 227 3336 590 3371 72 107.992262640139
34.555 3349.91 0.3 1 3.3 10 0.05 3323 211 3336 620 3371 71 108.191095611013
34.855 3349.62 0.3 1 3.3 10 0.1 3323 220 3336 601 3371 83 107.957481207606
34.355 3349.488 0.3 1 3.3 10 0.15 3323 198 3336 626 3371 80 107.908475336628
35.446 3350.804 0.3 1 3.3 10 0.2 3323 233 3336 592 3371 70 107.903919874966
35.192 3346.486 0.3 1 3.3 10 0.25 3323 224 3336 628 3371 67 107.796037361167
34.569 3348.457 0.3 1 3.3 10 0.3 3323 225 3336 606 3371 79 107.643150040786
35.013 3348.038 0.3 1 3.3 10 0.35 3323 224 3336 607 3371 84 107.834776915982
35.07 3347.666 0.3 1 3.3 10 0.4 3323 236 3336 606 3371 69 107.810357521255
34.718 3349.028 0.3 1 3.3 10 0.45 3323 226 3336 600 3371 85 107.715103643591
35.923 3345.563 0.3 1 3.3 10 0.5 3323 229 3336 627 3371 68 107.532654696638
36.528 3347.769 0.3 1 3.3 10 0.55 3323 228 3336 595 3371 93 107.642862518191
35.074 3348.336 0.3 1 3.3 10 0.6 3323 252 3336 589 3371 62 107.766787508489
35.407 3342.219 0.3 1 3.3 10 0.65 3323 262 3336 618 3371 66 107.625585558092
35.428 3345.888 0.3 1 3.3 10 0.7 3323 246 3336 603 3371 76 107.462696660053
35.346 3346.538 0.3 1 3.3 10 0.75 3323 253 3336 596 3371 68 107.875876827969
35.115 3345.075 0.3 1 3.3 10 0.8 3323 243 3336 611 3371 79 107.401935567635
34.905 3345.203 0.3 1 3.3 10 0.85 3323 267 3336 586 3371 74 107.496613744904
35.415 3346.142 0.3 1 3.3 10 0.9 3323 227 3336 622 3371 71 107.543007375926
35.508 3344.638 0.3 1 3.3 10 0.95 3323 262 3336 600 3371 66 107.303684021351


