BatchFile test, number of cities :=14
ACS Algorithm - LSType Exponential Times = 5
Format:
avgGen avgdist DP AP IP NA AF GP Path1D Path1C Path2D Path2C Path3D Path3C ANTMEET
11.936 3335.528 0.1 0.1 2.2E-5 10 0.25 0.9 3323 174 3336 812 3346 1 145.639104211795
11.919 3334.426 0.1 0.1 2.2E-5 10 0.3 0.9 3323 198 3336 795 3461 5 145.796236708251
12.559 3334.974 0.1 0.1 2.2E-5 10 0.35 0.9 3323 186 3336 803 3448 4 146.006690541818
12.459 3334.079 0.1 0.1 2.2E-5 10 0.4 0.9 3323 227 3336 765 3448 3 146.975175978254
12.775 3333.504 0.1 0.1 2.2E-5 10 0.45 0.9 3323 252 3336 742 3448 3 147.863930355541
13.674 3333.641 0.1 0.1 2.2E-5 10 0.5 0.9 3323 262 3336 729 3448 6 148.08868106494
15.117 3332.724 0.1 0.1 2.2E-5 10 0.55 0.9 3323 321 3336 671 3371 1 150.337583601349
16.552 3331.653 0.1 0.1 2.2E-5 10 0.6 0.9 3323 405 3336 588 3448 2 152.503206581486
19.098 3330.45 0.1 0.1 2.2E-5 10 0.65 0.9 3323 472 3336 523 3448 3 154.039290957178
20.426 3328.923 0.1 0.1 2.2E-5 10 0.7 0.9 3323 554 3336 445 3461 1 156.045234094542
21.512 3329.13 0.1 0.1 2.2E-5 10 0.75 0.9 3323 552 3336 446 3461 1 156.402674683393
21.309 3328.759 0.1 0.1 2.2E-5 10 0.8 0.9 3323 557 3336 443 2147483647 1000 157.544101665615
21.796 3328.512 0.1 0.1 2.2E-5 10 0.85 0.9 3323 576 3336 424 2147483647 1000 158.541620396667
20.64 3328.59 0.1 0.1 2.2E-5 10 0.9 0.9 3323 570 3336 430 2147483647 1000 160.120897524824
21.475 3327.953 0.1 0.1 2.2E-5 10 0.95 0.9 3323 619 3336 381 2147483647 1000 161.627039440639


AntType = 1 on Sqrt X
AntDir = Bidirectional
11.475 3335.97 0.1 0.1 2.2E-5 10 0 0.9 3323 187 3336 797 3448 1 146.870350186014
11.516 3335.453 0.1 0.1 2.2E-5 10 0.05 0.9 3323 179 3336 809 3448 1 146.670132056017
12.141 3335.397 0.1 0.1 2.2E-5 10 0.1 0.9 3323 178 3336 809 3448 4 146.665941654723
11.256 3335.109 0.1 0.1 2.2E-5 10 0.15 0.9 3323 167 3336 824 3448 2 146.276760930997
11.055 3335.761 0.1 0.1 2.2E-5 10 0.2 0.9 3323 151 3336 836 3448 2 146.200506226155
12.081 3335.543 0.1 0.1 2.2E-5 10 0.25 0.9 3323 188 3336 797 3448 2 146.649976634732
11.892 3335.437 0.1 0.1 2.2E-5 10 0.3 0.9 3323 163 3336 826 3448 2 145.764369307223
12.102 3334.952 0.1 0.1 2.2E-5 10 0.35 0.9 3323 199 3336 788 3371 1 146.54351925597
11.738 3334.97 0.1 0.1 2.2E-5 10 0.4 0.9 3323 183 3336 807 3448 5 146.758996478882
11.581 3335.291 0.1 0.1 2.2E-5 10 0.45 0.9 3323 155 3336 836 3448 1 146.519224357993
12.074 3334.82 0.1 0.1 2.2E-5 10 0.5 0.9 3323 172 3336 820 3448 1 146.137153742037
11.615 3334.305 0.1 0.1 2.2E-5 10 0.55 0.9 3323 201 3336 792 3448 2 147.22526938691
12.146 3334.353 0.1 0.1 2.2E-5 10 0.6 0.9 3323 194 3336 800 3461 4 147.624256938886
11.801 3333.939 0.1 0.1 2.2E-5 10 0.65 0.9 3323 194 3336 802 3448 3 147.721875023661
11.467 3334.696 0.1 0.1 2.2E-5 10 0.7 0.9 3323 158 3336 837 3461 3 146.813997534645
12.276 3334.835 0.1 0.1 2.2E-5 10 0.75 0.9 3323 203 3336 786 3448 2 147.687413359405
12.276 3334.011 0.1 0.1 2.2E-5 10 0.8 0.9 3323 214 3336 780 3448 2 148.512532804963
11.786 3334.781 0.1 0.1 2.2E-5 10 0.85 0.9 3323 176 3336 817 3461 4 147.656699697638
12.183 3334.801 0.1 0.1 2.2E-5 10 0.9 0.9 3323 197 3336 794 3448 2 148.315685735459
12.631 3333.891 0.1 0.1 2.2E-5 10 0.95 0.9 3323 205 3336 791 3448 1 148.782525707595

AntDir = Unidirectional
11.475 3335.97 0.1 0.1 2.2E-5 10 0 0.9 3323 187 3336 797 3448 1 146.870350186014
11.77 3335.135 0.1 0.1 2.2E-5 10 0.05 0.9 3323 169 3336 822 3461 6 146.242639597043
11.799 3334.565 0.1 0.1 2.2E-5 10 0.1 0.9 3323 184 3336 810 3461 3 145.673833317503
11.687 3335.506 0.1 0.1 2.2E-5 10 0.15 0.9 3323 162 3336 827 3448 2 144.954280870857
12.202 3335.026 0.1 0.1 2.2E-5 10 0.2 0.9 3323 183 3336 806 3448 3 145.233289259634
12.373 3334.228 0.1 0.1 2.2E-5 10 0.25 0.9 3323 194 3336 800 3461 6 145.702226080481
12.072 3335.103 0.1 0.1 2.2E-5 10 0.3 0.9 3323 195 3336 795 3461 4 145.600760636143
12.685 3334.248 0.1 0.1 2.2E-5 10 0.35 0.9 3323 214 3336 778 3448 2 146.678050283956
12.18 3333.7 0.1 0.1 2.2E-5 10 0.4 0.9 3323 223 3336 772 3448 2 147.206945402312
12.727 3334.019 0.1 0.1 2.2E-5 10 0.45 0.9 3323 221 3336 772 3448 3 148.236775266707
13.327 3332.657 0.1 0.1 2.2E-5 10 0.5 0.9 3323 285 3336 712 3448 1 149.385391537653
15.023 3332.656 0.1 0.1 2.2E-5 10 0.55 0.9 3323 299 3336 697 3448 1 150.781203160807
15.065 3331.939 0.1 0.1 2.2E-5 10 0.6 0.9 3323 321 3336 678 3448 1 151.872676968296
16.72 3331.548 0.1 0.1 2.2E-5 10 0.65 0.9 3323 365 3336 633 3448 1 152.958172448298
17.759 3331.34 0.1 0.1 2.2E-5 10 0.7 0.9 3323 397 3336 598 3371 2 153.747629887563
18.683 3330.293 0.1 0.1 2.2E-5 10 0.75 0.9 3323 439 3336 561 2147483647 1000 154.996074019788
18.743 3330.89 0.1 0.1 2.2E-5 10 0.8 0.9 3323 414 3336 583 3371 1 154.897520966758
19.985 3329.993 0.1 0.1 2.2E-5 10 0.85 0.9 3323 476 3336 523 3517 1 155.700150460216
19.314 3330.007 0.1 0.1 2.2E-5 10 0.9 0.9 3323 461 3336 539 2147483647 1000 156.161634325529
20.451 3329.967 0.1 0.1 2.2E-5 10 0.95 0.9 3323 479 3336 520 3530 1 156.81133771768


