BatchFile test, number of cities :=14
AS Algorithm  - AntType = Linear - AntDir = Unidirectional - format:
avgGen avgdist DP AP IP NA AF Path1D Path1C Path2D Path2C Path3D Path3C ANTMEET
53.557 3360.096 0.1 0.5 0.1 10 0 3323 101 3336 258 3346 64 116.334101997084
52.778 3360.559 0.1 0.5 0.1 10 0.05 3323 106 3336 261 3346 58 116.440324538125
54.36 3361.278 0.1 0.5 0.1 10 0.1 3323 79 3336 252 3346 71 116.271959986846
54.249 3360.326 0.1 0.5 0.1 10 0.15 3323 93 3336 275 3346 64 116.276528214082
53.842 3361.246 0.1 0.5 0.1 10 0.2 3323 92 3336 266 3346 53 116.04406628539
54.766 3361.27 0.1 0.5 0.1 10 0.25 3323 105 3336 231 3346 61 116.320092784014
53.406 3362.057 0.1 0.5 0.1 10 0.3 3323 87 3336 257 3346 51 115.760136081483
53.506 3360.85 0.1 0.5 0.1 10 0.35 3323 87 3336 283 3346 54 115.895971799431
53.74 3361.495 0.1 0.5 0.1 10 0.4 3323 92 3336 242 3346 56 115.567619823138
54.776 3361.18 0.1 0.5 0.1 10 0.45 3323 99 3336 254 3346 63 115.806269044661
54.08 3361.947 0.1 0.5 0.1 10 0.5 3323 82 3336 261 3346 46 115.824313578248
54.72 3362.36 0.1 0.5 0.1 10 0.55 3323 94 3336 250 3346 52 115.537373374428
55.261 3360.732 0.1 0.5 0.1 10 0.6 3323 103 3336 252 3346 43 115.451648725974
54.844 3361.535 0.1 0.5 0.1 10 0.65 3323 96 3336 246 3346 63 115.425819305544
55.626 3362.346 0.1 0.5 0.1 10 0.7 3323 111 3336 220 3346 52 115.378566424823
56.066 3362.589 0.1 0.5 0.1 10 0.75 3323 95 3336 237 3346 55 115.352043176653
55.867 3363.164 0.1 0.5 0.1 10 0.8 3323 103 3336 211 3346 68 115.111331342815
57.918 3361.416 0.1 0.5 0.1 10 0.85 3323 97 3336 249 3346 56 115.073652854417
57.167 3362.506 0.1 0.5 0.1 10 0.9 3323 98 3336 208 3346 61 114.411364959257
58.291 3361.17 0.1 0.5 0.1 10 0.95 3323 104 3336 244 3346 65 114.403488285604
